Name	smiles
ZINC000001542146	O=C(Nc1cccc2c(=O)cc(-c3nnn[n-]3)oc12)c1ccc(OCCCCc2ccccc2)cc1
ZINC000001542199	CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1
ZINC000001542392	COc1cc2nc(N(C)CCCNC(=O)[C@@H]3CCCO3)nc(N)c2cc1OC
ZINC000001542594	CN1c2ccccc2[C@H]([NH2+]CCCCCCC(=O)[O-])c2ccc(Cl)cc2S1(=O)=O
ZINC000001542890	COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O
ZINC000001542891	COc1ccc(CC[NH2+]C[C@H](O)COc2cccc(C)c2)cc1OC
ZINC000001542901	Cc1cc2c(OC[C@H](C[NH2+]C(C)(C)C)OC(=O)c3ccccc3)cccc2[nH]1
ZINC000001542906	C[NH2+]CCc1ccc(OC(=O)C(C)C)c(OC(=O)C(C)C)c1
ZINC000001542907	[NH3+]C[C@H]1CC[C@H](C(=O)[O-])CC1
ZINC000001542910	O=C([N-]/N=C/C=C/c1ccc([N+](=O)[O-])o1)c1ccc([N+](=O)[O-])s1
ZINC000001542913	C[NH2+]CCON=c1c2ccccc2ccc2ccccc12
ZINC000001542916	CCCCCCNC(=O)n1cc(F)c([O-])nc1=O
ZINC000001542919	CCCCCCOc1ccccc1C(N)=O
ZINC000001542924	C=CCOc1ccccc1OC[C@H](O)C[NH2+]C(C)C
ZINC000001542927	CC[NH+](CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC
ZINC000001542929	C[N@@H+](CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1
ZINC000001542933	Cc1cc(OP(=O)([O-])[O-])c2ccccc2c1OP(=O)([O-])[O-]
ZINC000001543181	CC(C)([NH3+])C(=O)N[C@H](COCc1ccccc1)C(=O)[N@H+]1CC[C@]2(CC1)CN(S(C)(=O)=O)c1ccccc12
ZINC000001543475	C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)([O-])[O-]
ZINC000001543873	O=C(CCCCCCC(=O)Nc1ccccc1)NO
ZINC000001543916	CC(C)[C@H]([NH3+])C(=O)OC[C@@H](CO)OCn1cnc2c(=O)[n-]c(N)nc21
ZINC000001544157	CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C
ZINC000001544805	COc1ccccc1N1CC[NH+](CCCNc2cc(=O)n(C)c(=O)n2C)CC1
ZINC000001544807	O=C([O-])CCCC[C@@H]1CCSS1
ZINC000001545116	O=C([C@@H]([NH2+]CCCc1ccc(F)cc1)[C@H](O)c1ccc([O-])c([O-])c1)[NH+]1CCCC1
ZINC000001545565	CCCCCNC(=[NH2+])N/N=C/c1c[nH]c2ccc(OC)cc12
ZINC000001546066	C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
ZINC000001546843	CC(=O)SC[C@H](Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1
ZINC000001546844	CC(=O)SC[C@@H](Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1
ZINC000001547851	CC[C@@H](C(N)=O)[N@@H+]1CCCC1=O
ZINC000001548097	COc1cc(C(C)=O)ccc1OCCC[N@H+]1CC[C@@H](c2noc3cc(F)ccc32)CC1
ZINC000001549362	[NH3+][C@H](CCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)[O-])C(=O)[O-]
ZINC000001550766	OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1
ZINC000001551175	O=P([O-])([O-])C([NH2+]C1CCCCCC1)P(=O)([O-])[O-]
ZINC000001552042	CCCCc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1
ZINC000001552174	O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1
ZINC000001552908	CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CC[NH+](C(C)C)C(C)C)c1ccccc1
ZINC000001553549	C[NH2+]CC[C@@H](Oc1ccc([O-])cc1C)c1ccccc1
ZINC000001554010	CC(C)C(=O)O[C@@H](C)OC(=O)NCC1(CC(=O)[O-])CCCCC1
ZINC000001554197	CC(C)([NH3+])C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)NC=O
ZINC000001554274	Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1
ZINC000001554392	CCCCCCOC(=O)CCC(=O)C[NH3+]
ZINC000001554588	CC(=O)NCCCS(=O)(=O)[O-]
ZINC000001560331	N[P@](=O)(OCCCO)[NH+](CCCl)CCCl
ZINC000001562166	Cc1cc(OS(=O)(=O)[O-])c2ccccc2c1OS(=O)(=O)[O-]
ZINC000001565247	[O-]c1ccc([C@@H](O)[C@@H]2CCCC[NH2+]2)cc1[O-]
ZINC000001565262	CC(=O)/C=C(\c1ccccc1)c1c([O-])c2ccccc2oc1=O
ZINC000001567421	c1ccc2c(c1)Sc1ccccc1N2C[C@@H]1C[N@H+]2CC[C@@H]1CC2
ZINC000001571392	O=[P@]1([NH+](CCCl)CCCl)OCCC[N@@H+]1CCCl
ZINC000001574929	CCC(=O)[N@@H+](c1ccccc1)C1CC[NH2+]CC1
ZINC000001576892	CCCCCCc1ccc([O-])cc1[O-]
ZINC000001577061	OCCOc1ccccc1
ZINC000001577120	C=CCCCCCCCCC(=O)[O-]
ZINC000001585847	CC/C(=C(/c1ccc(OCC[NH+](C)C)cc1)c1cccc([O-])c1)c1ccccc1
ZINC000001588900	CC/C(=C(\c1ccccc1)c1ccc(OCC[NH2+]C)cc1)c1ccccc1
ZINC000001590885	CNC(=O)Oc1ccccc1OC(C)C
ZINC000001591814	c1ccc2occc2c1
ZINC000001591846	O=[N+]([O-])c1ccc(-c2ccccc2)cc1
ZINC000001593302	CCOC(=O)[C@@]1(c2ccccc2)CCC[N@@H+](C)CC1
ZINC000001596184	CCCC[NH+](CCCC)CCCOC(=O)c1ccc(N)cc1
ZINC000001599730	O=c1cccc2n1C[C@@H]1C[NH2+]C[C@H]2C1
ZINC000001600509	COc1ccc(/C=C/C(=O)OCCC(C)C)cc1
ZINC000001603364	COC1=CC(=O)C(OC)=CC1=O
ZINC000001606505	CCCC[C@H]1C(=O)N(c2ccccc2)N(c2ccc([O-])cc2)C1=O
ZINC000001611274	CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(C[NH+](C)C)c([O-])ccc3nc2-1
ZINC000001611775	COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)[NH2+]CC3
ZINC000001612996	CCc1c2c(nc3ccc(OC(=O)[N@H+]4CC[C@@H]([NH+]5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC
ZINC000001615894	CC(=O)NCCCCCCNC(C)=O
ZINC000001618046	OC[C@@H]1[NH2+]C[C@H](O)[C@H](O)[C@@H]1O
ZINC000001622033	C[C@H]1OC(Cc2ccccc2)O[C@@H]1C
ZINC000001622034	C[C@@H]1OC(Cc2ccccc2)O[C@H]1C
ZINC000001633887	CCCC[C@@H](CC)COC(=O)/C=C/c1ccc(OC)cc1
ZINC000001633889	CCCC[C@H](CC)COC(=O)/C=C/c1ccc(OC)cc1
ZINC000001636704	OC[C@H]1[NH2+]C[C@H](O)[C@@H](O)[C@H]1O
ZINC000001639567	[NH3+][C@@H]1C[C@@H]1c1ccccc1
ZINC000001640015	CC[C@@H](C)C(C)(COC(N)=O)COC(N)=O
ZINC000001640621	Cc1cc(NS(=O)(=O)c2ccc(NO)cc2)no1
ZINC000001641925	Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc21
ZINC000001645453	[NH3+]CC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1
ZINC000001653612	CC(C)c1cc2c(c([O-])c1[O-])[C@@]1(C(=O)[O-])CCCC(C)(C)[C@H]1CC2
ZINC000001656327	CC[C@@]1(C)OC(=O)[N-]C1=O
ZINC000001656905	COc1ccc2c3c1O[C@H]1[C@H](O)CC[C@@]4(O)[C@@H](C2)[NH2+]CC[C@]314
ZINC000001656906	COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)[NH2+]CC[C@]314
ZINC000001658782	COc1ccc2c3c1O[C@@H]1C(=O)CC[C@@H]4[C@H](C2)[NH2+]CC[C@@]314
ZINC000001668588	C[NH+](C)CCO[C@@H](c1ccccc1)c1ccc(Br)cc1
ZINC000001668755	COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H](CO)[C@H]2C(=O)[O-])OCO4)cc(OC)c1OC
ZINC000001670385	Cc1cc([O-])cc(C)c1N
ZINC000001671093	CS(=O)(=O)OC[C@@H](O)[C@H](O)COS(C)(=O)=O
ZINC000001671094	CS(=O)(=O)OC[C@H](O)[C@@H](O)COS(C)(=O)=O
ZINC000001673962	[NH3+]CCCN1c2ccccc2Sc2ccc(Cl)cc21
ZINC000001675361	CC[NH+](CC)CCOC(=O)[C@@H](c1ccccc1)C1CCCCC1
ZINC000001675415	C[NH2+]CCc1ccccn1
ZINC000001677763	O=C1C[N+](O)=C(c2ccccc2)c2cc(Cl)ccc2N1
ZINC000001678159	O=C([O-])c1ccccc1OP(=O)([O-])[O-]
ZINC000001678302	C[C@H](CC1c2ccccc2CCc2ccccc21)C[NH+](C)C
ZINC000001678303	C[C@H](CN1c2ccccc2Sc2cccnc21)[NH+](C)C
ZINC000001678599	CCC[C@@H](Cc1ccccc1)[NH+]1CCCC1
ZINC000001683177	CC(=O)NCCCCCC(=O)[O-]
ZINC000001683250	C[NH2+][C@H](C)CCC=C(C)C
ZINC000001690324	COc1cc([O-])c(C(=O)c2ccccc2)cc1S(=O)(=O)[O-]
ZINC000001690603	CC[N+](C)(C)Cc1ccccc1
ZINC000001690604	C[C@H]([NH3+])Cc1ccc([O-])cc1
ZINC000001692966	COc1cc(C[C@@H](C)[NH3+])ccc1[O-]
ZINC000001693280	O=Cc1cccc2ccccc12
ZINC000001693386	OCCSCCO
ZINC000001693431	CCCCOC(=O)c1ccccc1C(=O)OCCCC
ZINC000001694184	O=C(CCCl)NCc1ccccc1
ZINC000001697403	CCCOC(C)=O
ZINC000001697652	CCCCCCCCC(=O)NCc1ccc([O-])c(OC)c1
ZINC000001698105	O=C(OCCOCC[NH+]1CCCCC1)N1c2ccccc2Sc2cccnc21
ZINC000001698306	O=C(OCCO)c1ccccc1[O-]
ZINC000001704226	C[C@H](Cc1ccc2c(c1)OCO2)[NH2+]C[C@H](O)c1ccc([O-])c([O-])c1
ZINC000001704227	C[C@@H](Cc1ccc2c(c1)OCO2)[NH2+]C[C@@H](O)c1ccc([O-])c([O-])c1
ZINC000001704228	C[C@H](Cc1ccc2c(c1)OCO2)[NH2+]C[C@@H](O)c1ccc([O-])c([O-])c1
ZINC000001704297	C[NH2+]CCO[C@@H](c1ccccc1)c1ccccc1C
ZINC000001712524	ClCC[NH2+]CCCl
ZINC000001713704	O=c1ccc2nc3ccccc3ccc-2c1
ZINC000001713761	O=C(CCN[N-]C(=O)c1ccncc1)NCc1ccccc1
ZINC000001713960	C[N@@H+]1CCC[C@@H](CC2c3ccccc3Sc3ccccc32)C1
ZINC000001717860	C[NH+](C)CCCN1c2ccc([O-])cc2Sc2ccc(Cl)cc21
ZINC000001719652	COc1ccc(CC[NH2+]C[C@@H](O)COc2cccc(C)c2)cc1OC
ZINC000001720764	CC[N+](C)(C)C
ZINC000001743726	O=[P@]1([NH2+]CCCl)OCC[C@H](O)[N@@H+]1CCCl
ZINC000001751811	[O-][n+]1ccccc1SSc1cccc[n+]1[O-]
ZINC000001769275	O=C([O-])C[NH2+]CC(=O)[O-]
ZINC000001782155	Cc1c([N@@H+](C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C
ZINC000001812122	CC[N+](C)(CC)CCOC(=O)[C@@](O)(c1ccccc1)C1CCCCC1
ZINC000001812123	CC[N+](C)(CC)CCOC(=O)[C@](O)(c1ccccc1)C1CCCCC1
ZINC000001842633	C[NH2+]CC[C@@H](Oc1ccccc1C)c1ccccc1
ZINC000001842686	CCOC(=O)O[C@H](C)OC1=C(C(=O)Nc2ccccn2)[N@H+](C)S(=O)(=O)c2ccccc21
ZINC000001842744	C[C@@H](c1ccccc1)[C@@H]1NS(=O)(=O)c2cc(S(N)(=O)=O)c(Cl)cc2[NH2+]1
ZINC000001842745	C[C@H](c1ccccc1)[C@@H]1NS(=O)(=O)c2cc(S(N)(=O)=O)c(Cl)cc2[NH2+]1
ZINC000001842746	C[C@@H](c1ccccc1)[C@H]1NS(=O)(=O)c2cc(S(N)(=O)=O)c(Cl)cc2[NH2+]1
ZINC000001842775	CC[C@]1(C2=[NH+]CCN2)Cc2ccccc2O1
ZINC000001843029	NC(=O)N[C@H]1NC(=O)[N-]C1=O
ZINC000001843030	NC(=O)N[C@@H]1NC(=O)[N-]C1=O
ZINC000001843042	CC[N+](C)(C)[C@H](C)CC(c1ccccc1)c1ccccc1
ZINC000001843047	Cc1ncc([N+](=O)[O-])n1C[C@H](C)O
ZINC000001843099	COc1cc2nc(N(C)CCCNC(=O)[C@H]3CCCO3)nc(N)c2cc1OC
ZINC000001844627	O=C1O[C@@H](OC(=O)c2cccnc2Nc2cccc(C(F)(F)F)c2)c2ccccc21
ZINC000001845689	CC(C)NC(=O)c1ccc(C(=O)[O-])cc1
ZINC000001845780	Cn1c([O-])nc2nc([O-])[n-]c2c1=O
ZINC000001846079	C[C@H](SC(=O)c1cccs1)C(=O)NCC(=O)[O-]
ZINC000001846080	C[C@@H](SC(=O)c1cccs1)C(=O)NCC(=O)[O-]
ZINC000001846088	CC[N@@H+]1CCC[C@H]1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC
ZINC000001846128	C[C@@H](C(=O)[O-])c1ccc(C[C@H]2CCCC2=O)cc1
ZINC000001846129	C[C@H](C(=O)[O-])c1ccc(C[C@@H]2CCCC2=O)cc1
ZINC000001846130	C[C@@H](C(=O)[O-])c1ccc(C[C@@H]2CCCC2=O)cc1
ZINC000001846165	CN1c2ccccc2[C@@H]([NH2+]CCCCCCC(=O)[O-])c2ccc(Cl)cc2S1(=O)=O
ZINC000001846199	CCc1ccc(C(=O)[C@@H](C)C[NH+]2CCCCC2)cc1
ZINC000001846283	CC(C)(C)[NH2+]C[C@@H](O)COc1ccc(NC(=O)NC2CCCCC2)cc1
ZINC000001846418	CC[N@@H+](C)[C@@H](C)[C@H](O)c1ccccc1
ZINC000001846431	O=C[C@H](F)[C@@H](O)[C@H](O)[C@H](O)CO
ZINC000001846476	NS(=O)(=O)c1cc2c(cc1Cl)[NH2+][C@H](c1ccccc1)NC2=O
ZINC000001847280	CCC(=O)C(CC[NH+](C)C)(c1ccccc1)c1ccccc1
ZINC000001847395	FC(F)CC(F)(F)F
ZINC000001847459	[O-]c1ccc(C(F)(F)F)cc1
ZINC000001849548	O=[N+]([O-])O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O
ZINC000001849578	CCOC(=O)c1c(C)nc(C)c(C(=O)OC)c1-c1cccc(Cl)c1Cl
ZINC000001849666	C[NH2+]CCCN1c2ccccc2Sc2ccc(Cl)cc21
ZINC000001849759	CC(C)=CCC[C@](C)(O)[C@@H]1CC=C(C)CC1
ZINC000001850155	O=C1[C@H]([N@@H+](CO)C(=O)NCO)[N@@H+](CO)C(=O)[N@H+]1CO
ZINC000001850156	O=C1[C@@H]([N@H+](CO)C(=O)NCO)[N@H+](CO)C(=O)[N@H+]1CO
ZINC000001850508	CCCCCCCCCc1ccc(OCCO)cc1
ZINC000001850623	C[C@@H](Cc1ccccc1)[NH2+]CCC#N
ZINC000001850625	C[C@H](Cc1ccccc1)[NH2+]CCC#N
ZINC000001851132	Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@H](CCC(=O)[O-])C(=O)[O-])cc3)c2c(=O)[n-]1
ZINC000001851149	O=C1CCc2ccc(OCCCC[NH+]3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1
ZINC000001851194	[NH3+][C@H](C(=O)N[C@@H]1C(=O)[N@H+]2C(C(=O)[O-])=C(Cl)CC[C@@H]12)c1ccccc1
ZINC000001851195	[NH3+][C@H](C(=O)N[C@H]1C(=O)[N@H+]2C(C(=O)[O-])=C(Cl)CC[C@@H]12)c1ccccc1
ZINC000001851198	[NH3+][C@H](C(=O)N[C@@H]1C(=O)[N@@H+]2C(C(=O)[O-])=C(Cl)CC[C@H]12)c1ccccc1
ZINC000001851201	[NH3+][C@H](C(=O)N[C@H]1C(=O)[N@@H+]2C(C(=O)[O-])=C(Cl)CC[C@H]12)c1ccccc1
ZINC000001851599	O=C([O-])CCCCO/N=C(\c1cccnc1)c1cccc(C(F)(F)F)c1
ZINC000001853205	CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)[N@@H+]1[C@H](C(=O)[O-])C[C@H]2CCCC[C@@H]21
ZINC000001853454	O=C([O-])C[NH+]1CCOCC1
ZINC000001853550	C[NH2+][C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21
ZINC000001854466	COc1nc(C)nc(Cl)c1[NH+]=C1NCCN1
ZINC000001855421	CC(C)[NH2+]CCCC1(C(N)=O)c2ccccc2-c2ccccc21
ZINC000001856108	CC(C)[NH+](CCNC(=O)C[N@H+]1CCCC1=O)C(C)C
ZINC000001856991	O[C@@H]1[C@@H](O)[C@H](O)[C@@]2(O)CC[C@@H]1[NH2+]2
ZINC000001869573	O=P(O)([NH2+]CCCl)[NH2+]CCCl
ZINC000001869694	C[C@@H](C(=O)[O-])c1ccc2c(c1)[nH]c1ccc(Cl)cc12
ZINC000001873617	CC[NH2+]CCC[C@H](C)[NH2+]c1ccnc2cc(Cl)ccc12
ZINC000001873938	O=C(Cn1ccnc1[N+](=O)[O-])NCCO
ZINC000001883067	O=[N+]([O-])c1cc([N+](=O)[O-])c([O-])c([N+](=O)[O-])c1
ZINC000001886617	CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21
ZINC000001891034	COCCC[N@H+]1CC[C@@H](NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1
ZINC000001909090	COC(=O)CCC(=O)C[NH3+]
ZINC000001995484	CC(C)[C@H]([NH3+])C(=O)OC[C@H](CO)OCn1cnc2c(=O)[n-]c(N)nc21
ZINC000001996117	NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CC[N@@H+](CCc2ccc3c(c2)CCO3)C1
ZINC000001996784	Nc1nc(CC(=O)Nc2ccc(CC[NH2+]C[C@H](O)c3ccccc3)cc2)cs1
ZINC000001997125	Nc1cccc2c1C(=O)[N@@H+]([C@@H]1CCC(=O)NC1=O)C2=O
ZINC000001997127	Nc1cccc2c1C[N@@H+]([C@H]1CCC(=O)NC1=O)C2=O
ZINC000001997240	CCc1cc(Cl)c(OC)c(C(=O)NC[C@H]2CCC[N@@H+]2CC)c1[O-]
ZINC000001997889	CCOC(=O)[N-]Nc1ccc(N(CC)C[C@H](C)O)nn1
ZINC000001999256	CCCOc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC)CC[C@@H]12
ZINC000001999403	CCOc1ccccc1OC[C@H]1C[NH2+]CCO1
ZINC000001999441	O[C@H](C[NH2+]C[C@H](O)[C@H]1CCc2cc(F)ccc2O1)[C@@H]1CCc2cc(F)ccc2O1
ZINC000001999487	NC1=[NH+]C[C@H]2c3ccccc3Cc3ccccc3N12
ZINC000001999491	[NH3+]CCCCCC(O)(P(=O)([O-])[O-])P(=O)([O-])[O-]
ZINC000001999512	COc1ccccc1OC[C@@H](O)C[NH2+]C(C)C
ZINC000001999542	C1CCC(C(C[C@H]2CCCC[NH2+]2)C2CCCCC2)CC1
ZINC000001999543	C1CCC(C(C[C@@H]2CCCC[NH2+]2)C2CCCCC2)CC1
ZINC000001999544	C=CCOc1ccccc1OC[C@@H](O)C[NH2+]C(C)C
ZINC000002000707	N#Cc1cc(NC(=O)C(=O)[O-])c(Cl)c(NC(=O)C(=O)[O-])c1
ZINC000002000902	[O-]c1ccc2c(c1)[NH+]=C(N1CC[NH2+]CC1)c1cc(Cl)ccc1O2
ZINC000002001180	COc1ccc(OC)c([C@H](O)C[NH3+])c1
ZINC000002001181	COc1ccc(OC)c([C@@H](O)C[NH3+])c1
ZINC000002001364	C=CC[N@H+]1CCC[C@H]1CNC(=O)c1cc2[n-]nnc2cc1OC
ZINC000002001365	C=CC[N@H+]1CCC[C@@H]1CNC(=O)c1cc2[n-]nnc2cc1OC
ZINC000002001740	O=C([O-])CCCCCC[NH2+]C1c2ccccc2CCc2ccccc21
ZINC000002001884	CC[NH+](CC)C(=O)Nc1ccc(OC[C@@H](O)C[NH2+]C(C)(C)C)c(C(C)=O)c1
ZINC000002003663	C[NH2+]CCOC(c1ccccc1)c1ccccc1
ZINC000002003702	CC[NH+](CC)CCOC(=O)[C@H](c1ccccc1)C1CCCCC1
ZINC000002004425	O=C1C(CCS(=O)(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1
ZINC000002005072	CC(C)(Oc1ccc([C@@H]2CC2(Cl)Cl)cc1)C(=O)[O-]
ZINC000002005163	COC(C)(C)CCC[C@H](C)C/C=C/C(C)=C/C(=O)OC(C)C
ZINC000002005534	CC(C)=C[C@H]1[C@@H](C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C
ZINC000002005550	C=CCC1([C@@H](C)CCC)C(=O)[N-]C(=O)[N-]C1=O
ZINC000002005673	CC(=O)N=C1C=CC(=O)C=C1
ZINC000002005958	CC(C)(C)[C@H](O)/C=C/c1ccc2c(c1)OCO2
ZINC000002007481	CC(=O)c1cc2cccc(OC[C@@H](O)C[NH2+]C(C)C)c2o1
ZINC000002007678	CC[C@H](OC(C)=O)C(C[C@@H](C)[NH+](C)C)(c1ccccc1)c1ccccc1
ZINC000002007680	CC[C@@H](OC(C)=O)C(C[C@@H](C)[NH+](C)C)(c1ccccc1)c1ccccc1
ZINC000002007682	CC[C@@H](OC(C)=O)C(C[C@H](C)[NH+](C)C)(c1ccccc1)c1ccccc1
ZINC000002007774	CCCCCc1cc([O-])c2c(c1)OC(C)(C)[C@H]1C[C@H](O)C(C)=C[C@H]21
ZINC000002007775	CCCCCc1cc([O-])c2c(c1)OC(C)(C)[C@H]1C[C@H](O)C(C)=C[C@@H]21
ZINC000002007776	CCCCCc1cc([O-])c2c(c1)OC(C)(C)[C@@H]1C[C@H](O)C(C)=C[C@H]21
ZINC000002007778	CCCCCc1cc([O-])c2c(c1)OC(C)(C)[C@@H]1C[C@H](O)C(C)=C[C@@H]21
ZINC000002008310	Cc1ccc(/C=C2\C(=O)[C@]3(C)CC[C@H]2C3(C)C)cc1
ZINC000002008391	CCCCCc1cc([O-])c2c(c1)OC(C)(C)[C@H]1CCC(CO)=C[C@H]21
ZINC000002008392	CCCCCc1cc([O-])c2c(c1)OC(C)(C)[C@H]1CCC(CO)=C[C@@H]21
ZINC000002008393	CCCCCc1cc([O-])c2c(c1)OC(C)(C)[C@@H]1CCC(CO)=C[C@H]21
ZINC000002008394	CCCCCc1cc([O-])c2c(c1)OC(C)(C)[C@@H]1CCC(CO)=C[C@@H]21
ZINC000002008504	CN1C(=O)[C@@H](OC(=O)[NH+](C)C)N=C(c2ccccc2)c2cc(Cl)ccc21
ZINC000002008786	C=C(C)[C@@H]1C[NH2+][C@H](C(=O)[O-])[C@@H]1CC(=O)[O-]
ZINC000002008866	CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1
ZINC000002010790	C[C@@H](C(=O)[O-])c1ccc(N2CC=CC2)c(Cl)c1
ZINC000002011566	Cc1cccc(N2C[C@H](CO)OC2=O)c1
ZINC000002011568	c1ccc2c(c1)Sc1ccccc1N2C[C@H]1C[N@H+]2CC[C@@H]1CC2
ZINC000002011625	CCOC(=O)[C@H]1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=O
ZINC000002012726	CC1=CC(=O)[N@@H+]2CC(=O)N(C)c3ccc(Cl)cc3[C@@]2(c2ccccc2)O1
ZINC000002013188	CC(C)=C[C@H]1[C@H](C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C
ZINC000002013189	CC(C)=C[C@@H]1[C@H](C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C
ZINC000002014722	CCOC(=O)[C@]1(c2ccccc2)CCC=C[C@H]1[NH+](C)C
ZINC000002014875	C=CCOc1ccc(CC(=O)[O-])cc1Cl
ZINC000002014976	O=C(OC[C@@H](O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12
ZINC000002015035	[NH3+][C@@H](C(=O)[O-])[C@@H](O)c1ccc([O-])c([O-])c1
ZINC000002015039	C[C@@H](Cc1cccc(C(F)(F)F)c1)[NH2+]CCOC(=O)c1ccccc1
ZINC000002015040	C[C@H](Cc1cccc(C(F)(F)F)c1)[NH2+]CCOC(=O)c1ccccc1
ZINC000002015244	C[N@@H+]1CCCC[C@H]1CCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21
ZINC000002015558	C/C(=C(/CCOP(=O)([O-])[O-])SC(=O)c1ccccc1)[N@H+](C=O)Cc1cnc(C)nc1N
ZINC000002015559	C/C(=C(\CCOP(=O)([O-])[O-])SC(=O)c1ccccc1)[N@@H+](C=O)Cc1cnc(C)nc1N
ZINC000002015928	Nc1nc([NH2+]C2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1
ZINC000002015965	CC(=O)NCCC[C@H](NC(C)=O)C(=O)[O-]
ZINC000002015981	C[NH2+][C@@H]1CCCN(c2c(F)cc3c(=O)c(C(=O)[O-])cn(C4CC4)c3c2OC)C1
ZINC000002015997	CCOC(=O)CC(=O)[N@H+]1CCS[C@@H]1COc1ccccc1OC
ZINC000002016032	N#C/C(=C1/SC[C@@H](c2ccccc2Cl)S1)n1ccnc1
ZINC000002016052	ClC[C@H]1CO1
ZINC000002016257	CCCC[C@@H](CC)COC(=O)c1ccc(N(C)C)cc1
ZINC000002016258	CCCC[C@H](CC)COC(=O)c1ccc(N(C)C)cc1
ZINC000002017901	O=C1Nc2ccccc2OC1(c1ccc([O-])cc1)c1ccc([O-])cc1
ZINC000002018134	C[NH2+]CCCN1c2ccccc2Sc2ccccc21
ZINC000002018620	COc1ccc2c(c1)O[C@@H](O)C(=O)N2O
ZINC000002018621	COc1ccc2c(c1)O[C@H](O)C(=O)N2O
ZINC000002018845	C[NH2+]CCO[C@H](c1ccccc1)c1ccccc1C
ZINC000002018980	C[C@@H](C[NH+](C)C)[C@](C)(O)Cc1ccc(Cl)cc1
ZINC000002018981	C[C@@H](C[NH+](C)C)[C@@](C)(O)Cc1ccc(Cl)cc1
ZINC000002018982	C[C@H](C[NH+](C)C)[C@@](C)(O)Cc1ccc(Cl)cc1
ZINC000002019360	CCOC(=O)Cc1ccc(-c2ccccc2)cc1
ZINC000002019492	CCCCOc1cc(C(=O)OCC[NH+](CC)CC)ccc1N
ZINC000002019529	C[C@H]([NH2+]CCC(c1ccccc1)c1ccccc1)c1ccccc1
ZINC000002019585	CCC[C@@H]1C(=O)N2C(N(C)C)=[NH+]c3ccc(C)cc3[N@@H+]2C1=O
ZINC000002019621	CC(=O)c1ccc2c(c1)N(C[C@@H](C)[NH+](C)C)c1ccccc1S2
ZINC000002019886	CC(=O)N[C@@H](CCC(N)=O)C(=O)[O-]
ZINC000002019929	CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCOC(=O)c1cccnc1
